AttendanceID,StudentID,LessonID,Date,LessonName,StartTime,Status,Attended,ArrivalTime,Notes
3-300,3,300,2026-01-22,Art & Craft,14:30,Authorised Absence,False,,Medical appointment
3-314,3,314,2026-01-23,Phonics,09:00,Present,True,,
3-316,3,316,2026-01-23,Maths,10:00,Present,True,,
3-318,3,318,2026-01-23,English,11:00,Present,True,,
3-320,3,320,2026-01-23,Science,13:00,Present,True,,
3-322,3,322,2026-01-23,PE,13:45,Present,True,,
3-324,3,324,2026-01-23,Art & Craft,14:30,Present,True,,
3-338,3,338,2026-01-26,Phonics,09:00,Present,True,,
3-340,3,340,2026-01-26,Maths,10:00,Present,True,,
3-342,3,342,2026-01-26,English,11:00,Absent,False,,
3-344,3,344,2026-01-26,Science,13:00,Present,True,,
3-346,3,346,2026-01-26,PE,13:45,Present,True,,
3-348,3,348,2026-01-26,Art & Craft,14:30,Absent,False,,
3-362,3,362,2026-01-27,Phonics,09:00,Authorised Absence,False,,Dental appointment
3-364,3,364,2026-01-27,Maths,10:00,Present,True,,
3-366,3,366,2026-01-27,English,11:00,Absent,False,,
3-368,3,368,2026-01-27,Science,13:00,Present,True,,
3-370,3,370,2026-01-27,PE,13:45,Present,True,,
3-372,3,372,2026-01-27,Art & Craft,14:30,Present,True,,
3-386,3,386,2026-01-28,Phonics,09:00,Present,True,,
3-388,3,388,2026-01-28,Maths,10:00,Present,True,,
3-390,3,390,2026-01-28,English,11:00,Present,True,,
3-392,3,392,2026-01-28,Science,13:00,Present,True,,
3-394,3,394,2026-01-28,PE,13:45,Present,True,,
3-396,3,396,2026-01-28,Art & Craft,14:30,Present,True,,
3-410,3,410,2026-01-29,Phonics,09:00,Present,True,,
3-412,3,412,2026-01-29,Maths,10:00,Present,True,,
3-414,3,414,2026-01-29,English,11:00,Present,True,,
3-416,3,416,2026-01-29,Science,13:00,Present,True,,
3-418,3,418,2026-01-29,PE,13:45,Present,True,,
3-420,3,420,2026-01-29,Art & Craft,14:30,Absent,False,,
3-434,3,434,2026-01-30,Phonics,09:00,Authorised Absence,False,,Dental appointment
3-436,3,436,2026-01-30,Maths,10:00,Present,True,,
3-438,3,438,2026-01-30,English,11:00,Present,True,,
3-440,3,440,2026-01-30,Science,13:00,Present,True,,
3-442,3,442,2026-01-30,PE,13:45,Present,True,,
3-444,3,444,2026-01-30,Art & Craft,14:30,Present,True,,
3-458,3,458,2026-02-02,Phonics,09:00,Authorised Absence,False,,Medical appointment
3-460,3,460,2026-02-02,Maths,10:00,Present,True,,
3-462,3,462,2026-02-02,English,11:00,Present,True,,
3-464,3,464,2026-02-02,Science,13:00,Present,True,,
3-466,3,466,2026-02-02,PE,13:45,Absent,False,,
3-468,3,468,2026-02-02,Art & Craft,14:30,Present,True,,
3-482,3,482,2026-02-03,Phonics,09:00,Present,True,,
3-484,3,484,2026-02-03,Maths,10:00,Present,True,,
3-486,3,486,2026-02-03,English,11:00,Present,True,,
3-488,3,488,2026-02-03,Science,13:00,Present,True,,
3-490,3,490,2026-02-03,PE,13:45,Present,True,,
3-492,3,492,2026-02-03,Art & Craft,14:30,Present,True,,
3-506,3,506,2026-02-04,Phonics,09:00,Present,True,,
3-508,3,508,2026-02-04,Maths,10:00,Present,True,,
3-510,3,510,2026-02-04,English,11:00,Present,True,,
3-512,3,512,2026-02-04,Science,13:00,Present,True,,
3-514,3,514,2026-02-04,PE,13:45,Authorised Absence,False,,Medical appointment
3-516,3,516,2026-02-04,Art & Craft,14:30,Authorised Absence,False,,Doctor visit
3-530,3,530,2026-02-05,Phonics,09:00,Absent,False,,
3-532,3,532,2026-02-05,Maths,10:00,Present,True,,
3-534,3,534,2026-02-05,English,11:00,Present,True,,
3-536,3,536,2026-02-05,Science,13:00,Present,True,,
3-538,3,538,2026-02-05,PE,13:45,Authorised Absence,False,,Dental appointment
3-540,3,540,2026-02-05,Art & Craft,14:30,Present,True,,
3-554,3,554,2026-02-06,Phonics,09:00,Present,True,,
3-556,3,556,2026-02-06,Maths,10:00,Absent,False,,
3-558,3,558,2026-02-06,English,11:00,Late,True,11:10,
3-560,3,560,2026-02-06,Science,13:00,Present,True,,
3-562,3,562,2026-02-06,PE,13:45,Present,True,,
3-564,3,564,2026-02-06,Art & Craft,14:30,Present,True,,
3-578,3,578,2026-02-09,Phonics,09:00,Present,True,,
3-580,3,580,2026-02-09,Maths,10:00,Present,True,,
3-582,3,582,2026-02-09,English,11:00,Present,True,,
3-584,3,584,2026-02-09,Science,13:00,Present,True,,
3-586,3,586,2026-02-09,PE,13:45,Present,True,,
3-588,3,588,2026-02-09,Art & Craft,14:30,Authorised Absence,False,,Dental appointment
3-602,3,602,2026-02-10,Phonics,09:00,Present,True,,
3-604,3,604,2026-02-10,Maths,10:00,Present,True,,
3-606,3,606,2026-02-10,English,11:00,Absent,False,,
3-608,3,608,2026-02-10,Science,13:00,Authorised Absence,False,,Medical appointment
3-610,3,610,2026-02-10,PE,13:45,Authorised Absence,False,,Doctor visit
3-612,3,612,2026-02-10,Art & Craft,14:30,Absent,False,,
3-626,3,626,2026-02-11,Phonics,09:00,Late,True,09:06,
3-628,3,628,2026-02-11,Maths,10:00,Present,True,,
3-630,3,630,2026-02-11,English,11:00,Present,True,,
3-632,3,632,2026-02-11,Science,13:00,Late,True,13:07,
3-634,3,634,2026-02-11,PE,13:45,Authorised Absence,False,,Doctor visit
3-636,3,636,2026-02-11,Art & Craft,14:30,Absent,False,,
3-650,3,650,2026-02-12,Phonics,09:00,Present,True,,
3-652,3,652,2026-02-12,Maths,10:00,Present,True,,
3-654,3,654,2026-02-12,English,11:00,Authorised Absence,False,,Medical appointment
3-656,3,656,2026-02-12,Science,13:00,Late,True,13:05,
3-658,3,658,2026-02-12,PE,13:45,Late,True,13:47,
3-660,3,660,2026-02-12,Art & Craft,14:30,Absent,False,,
3-674,3,674,2026-02-13,Phonics,09:00,Present,True,,
3-676,3,676,2026-02-13,Maths,10:00,Present,True,,
3-678,3,678,2026-02-13,English,11:00,Present,True,,
3-680,3,680,2026-02-13,Science,13:00,Authorised Absence,False,,Dental appointment
3-682,3,682,2026-02-13,PE,13:45,Present,True,,
3-684,3,684,2026-02-13,Art & Craft,14:30,Present,True,,
3-698,3,698,2026-02-16,Phonics,09:00,Present,True,,
3-700,3,700,2026-02-16,Maths,10:00,Late,True,10:10,
3-702,3,702,2026-02-16,English,11:00,Authorised Absence,False,,Dental appointment
3-704,3,704,2026-02-16,Science,13:00,Present,True,,
3-706,3,706,2026-02-16,PE,13:45,Present,True,,
3-708,3,708,2026-02-16,Art & Craft,14:30,Present,True,,
4-1,4,1,2026-01-06,Phonics,09:00,Present,True,,
4-3,4,3,2026-01-06,Maths,10:00,Present,True,,
4-5,4,5,2026-01-06,English,11:00,Present,True,,
4-7,4,7,2026-01-06,Science,13:00,Authorised Absence,False,,Dental appointment
4-9,4,9,2026-01-06,PE,13:45,Present,True,,
4-11,4,11,2026-01-06,Art & Craft,14:30,Present,True,,
4-25,4,25,2026-01-07,Phonics,09:00,Present,True,,
4-27,4,27,2026-01-07,Maths,10:00,Present,True,,
4-29,4,29,2026-01-07,English,11:00,Present,True,,
4-31,4,31,2026-01-07,Science,13:00,Present,True,,
4-33,4,33,2026-01-07,PE,13:45,Present,True,,
4-35,4,35,2026-01-07,Art & Craft,14:30,Present,True,,
4-49,4,49,2026-01-08,Phonics,09:00,Absent,False,,
4-51,4,51,2026-01-08,Maths,10:00,Present,True,,
4-53,4,53,2026-01-08,English,11:00,Present,True,,
4-55,4,55,2026-01-08,Science,13:00,Present,True,,
4-57,4,57,2026-01-08,PE,13:45,Authorised Absence,False,,Medical appointment
4-59,4,59,2026-01-08,Art & Craft,14:30,Present,True,,
4-73,4,73,2026-01-09,Phonics,09:00,Authorised Absence,False,,Doctor visit
4-75,4,75,2026-01-09,Maths,10:00,Present,True,,
4-77,4,77,2026-01-09,English,11:00,Present,True,,
4-79,4,79,2026-01-09,Science,13:00,Absent,False,,
4-81,4,81,2026-01-09,PE,13:45,Authorised Absence,False,,Dental appointment
4-83,4,83,2026-01-09,Art & Craft,14:30,Present,True,,
4-97,4,97,2026-01-12,Phonics,09:00,Authorised Absence,False,,Family commitment
4-99,4,99,2026-01-12,Maths,10:00,Absent,False,,
4-101,4,101,2026-01-12,English,11:00,Present,True,,
4-103,4,103,2026-01-12,Science,13:00,Present,True,,
4-105,4,105,2026-01-12,PE,13:45,Present,True,,
4-107,4,107,2026-01-12,Art & Craft,14:30,Present,True,,
4-121,4,121,2026-01-13,Phonics,09:00,Present,True,,
4-123,4,123,2026-01-13,Maths,10:00,Absent,False,,
4-125,4,125,2026-01-13,English,11:00,Late,True,11:15,
4-127,4,127,2026-01-13,Science,13:00,Present,True,,
4-129,4,129,2026-01-13,PE,13:45,Present,True,,
4-131,4,131,2026-01-13,Art & Craft,14:30,Present,True,,
4-145,4,145,2026-01-14,Phonics,09:00,Present,True,,
4-147,4,147,2026-01-14,Maths,10:00,Present,True,,
4-149,4,149,2026-01-14,English,11:00,Authorised Absence,False,,Family commitment
4-151,4,151,2026-01-14,Science,13:00,Authorised Absence,False,,Dental appointment
4-153,4,153,2026-01-14,PE,13:45,Late,True,13:51,
4-155,4,155,2026-01-14,Art & Craft,14:30,Present,True,,
4-169,4,169,2026-01-15,Phonics,09:00,Present,True,,
4-171,4,171,2026-01-15,Maths,10:00,Absent,False,,
4-173,4,173,2026-01-15,English,11:00,Authorised Absence,False,,Doctor visit
4-175,4,175,2026-01-15,Science,13:00,Present,True,,
4-177,4,177,2026-01-15,PE,13:45,Present,True,,
4-179,4,179,2026-01-15,Art & Craft,14:30,Absent,False,,
4-193,4,193,2026-01-16,Phonics,09:00,Present,True,,
4-195,4,195,2026-01-16,Maths,10:00,Absent,False,,
4-197,4,197,2026-01-16,English,11:00,Present,True,,
4-199,4,199,2026-01-16,Science,13:00,Late,True,13:12,
4-201,4,201,2026-01-16,PE,13:45,Authorised Absence,False,,Dental appointment
4-203,4,203,2026-01-16,Art & Craft,14:30,Absent,False,,
4-217,4,217,2026-01-19,Phonics,09:00,Present,True,,
4-219,4,219,2026-01-19,Maths,10:00,Authorised Absence,False,,Medical appointment
4-221,4,221,2026-01-19,English,11:00,Present,True,,
4-223,4,223,2026-01-19,Science,13:00,Present,True,,
4-225,4,225,2026-01-19,PE,13:45,Late,True,13:59,
4-227,4,227,2026-01-19,Art & Craft,14:30,Present,True,,
4-241,4,241,2026-01-20,Phonics,09:00,Authorised Absence,False,,Medical appointment
4-243,4,243,2026-01-20,Maths,10:00,Present,True,,
4-245,4,245,2026-01-20,English,11:00,Authorised Absence,False,,Medical appointment
4-247,4,247,2026-01-20,Science,13:00,Present,True,,
4-249,4,249,2026-01-20,PE,13:45,Absent,False,,
4-251,4,251,2026-01-20,Art & Craft,14:30,Present,True,,
4-265,4,265,2026-01-21,Phonics,09:00,Present,True,,
4-267,4,267,2026-01-21,Maths,10:00,Authorised Absence,False,,Doctor visit
4-269,4,269,2026-01-21,English,11:00,Late,True,11:10,
4-271,4,271,2026-01-21,Science,13:00,Absent,False,,
4-273,4,273,2026-01-21,PE,13:45,Present,True,,
4-275,4,275,2026-01-21,Art & Craft,14:30,Late,True,14:44,
4-289,4,289,2026-01-22,Phonics,09:00,Present,True,,
4-291,4,291,2026-01-22,Maths,10:00,Absent,False,,
4-293,4,293,2026-01-22,English,11:00,Late,True,11:11,
4-295,4,295,2026-01-22,Science,13:00,Authorised Absence,False,,Medical appointment
4-297,4,297,2026-01-22,PE,13:45,Present,True,,
4-299,4,299,2026-01-22,Art & Craft,14:30,Present,True,,
4-313,4,313,2026-01-23,Phonics,09:00,Present,True,,
4-315,4,315,2026-01-23,Maths,10:00,Present,True,,
4-317,4,317,2026-01-23,English,11:00,Present,True,,
4-319,4,319,2026-01-23,Science,13:00,Absent,False,,
4-321,4,321,2026-01-23,PE,13:45,Present,True,,
4-323,4,323,2026-01-23,Art & Craft,14:30,Present,True,,
4-337,4,337,2026-01-26,Phonics,09:00,Authorised Absence,False,,Family commitment
4-339,4,339,2026-01-26,Maths,10:00,Present,True,,
4-341,4,341,2026-01-26,English,11:00,Present,True,,
4-343,4,343,2026-01-26,Science,13:00,Present,True,,
4-345,4,345,2026-01-26,PE,13:45,Late,True,13:58,
4-347,4,347,2026-01-26,Art & Craft,14:30,Present,True,,
4-361,4,361,2026-01-27,Phonics,09:00,Present,True,,
4-363,4,363,2026-01-27,Maths,10:00,Late,True,10:06,
4-365,4,365,2026-01-27,English,11:00,Absent,False,,
4-367,4,367,2026-01-27,Science,13:00,Present,True,,
4-369,4,369,2026-01-27,PE,13:45,Present,True,,
4-371,4,371,2026-01-27,Art & Craft,14:30,Present,True,,
4-385,4,385,2026-01-28,Phonics,09:00,Absent,False,,
4-387,4,387,2026-01-28,Maths,10:00,Present,True,,
4-389,4,389,2026-01-28,English,11:00,Present,True,,
4-391,4,391,2026-01-28,Science,13:00,Present,True,,
4-393,4,393,2026-01-28,PE,13:45,Present,True,,
4-395,4,395,2026-01-28,Art & Craft,14:30,Absent,False,,
4-409,4,409,2026-01-29,Phonics,09:00,Present,True,,
4-411,4,411,2026-01-29,Maths,10:00,Authorised Absence,False,,Family commitment
4-413,4,413,2026-01-29,English,11:00,Present,True,,
4-415,4,415,2026-01-29,Science,13:00,Authorised Absence,False,,Doctor visit
4-417,4,417,2026-01-29,PE,13:45,Authorised Absence,False,,Doctor visit
4-419,4,419,2026-01-29,Art & Craft,14:30,Present,True,,
4-433,4,433,2026-01-30,Phonics,09:00,Authorised Absence,False,,Doctor visit
4-435,4,435,2026-01-30,Maths,10:00,Present,True,,
4-437,4,437,2026-01-30,English,11:00,Present,True,,
4-439,4,439,2026-01-30,Science,13:00,Present,True,,
4-441,4,441,2026-01-30,PE,13:45,Authorised Absence,False,,Doctor visit
4-443,4,443,2026-01-30,Art & Craft,14:30,Present,True,,
4-457,4,457,2026-02-02,Phonics,09:00,Absent,False,,
4-459,4,459,2026-02-02,Maths,10:00,Present,True,,
4-461,4,461,2026-02-02,English,11:00,Authorised Absence,False,,Doctor visit
4-463,4,463,2026-02-02,Science,13:00,Present,True,,
4-465,4,465,2026-02-02,PE,13:45,Absent,False,,
4-467,4,467,2026-02-02,Art & Craft,14:30,Authorised Absence,False,,Medical appointment
4-481,4,481,2026-02-03,Phonics,09:00,Present,True,,
4-483,4,483,2026-02-03,Maths,10:00,Absent,False,,
4-485,4,485,2026-02-03,English,11:00,Late,True,11:10,
4-487,4,487,2026-02-03,Science,13:00,Present,True,,
4-489,4,489,2026-02-03,PE,13:45,Present,True,,
4-491,4,491,2026-02-03,Art & Craft,14:30,Present,True,,
4-505,4,505,2026-02-04,Phonics,09:00,Absent,False,,
4-507,4,507,2026-02-04,Maths,10:00,Present,True,,
4-509,4,509,2026-02-04,English,11:00,Present,True,,
4-511,4,511,2026-02-04,Science,13:00,Present,True,,
4-513,4,513,2026-02-04,PE,13:45,Authorised Absence,False,,Doctor visit
4-515,4,515,2026-02-04,Art & Craft,14:30,Present,True,,
4-529,4,529,2026-02-05,Phonics,09:00,Late,True,09:04,
4-531,4,531,2026-02-05,Maths,10:00,Present,True,,
4-533,4,533,2026-02-05,English,11:00,Present,True,,
4-535,4,535,2026-02-05,Science,13:00,Present,True,,
4-537,4,537,2026-02-05,PE,13:45,Present,True,,
4-539,4,539,2026-02-05,Art & Craft,14:30,Present,True,,
4-553,4,553,2026-02-06,Phonics,09:00,Present,True,,
4-555,4,555,2026-02-06,Maths,10:00,Authorised Absence,False,,Medical appointment
4-557,4,557,2026-02-06,English,11:00,Late,True,11:12,
4-559,4,559,2026-02-06,Science,13:00,Present,True,,
4-561,4,561,2026-02-06,PE,13:45,Present,True,,
4-563,4,563,2026-02-06,Art & Craft,14:30,Present,True,,
4-577,4,577,2026-02-09,Phonics,09:00,Late,True,09:12,
4-579,4,579,2026-02-09,Maths,10:00,Absent,False,,
4-581,4,581,2026-02-09,English,11:00,Present,True,,
4-583,4,583,2026-02-09,Science,13:00,Present,True,,
4-585,4,585,2026-02-09,PE,13:45,Present,True,,
4-587,4,587,2026-02-09,Art & Craft,14:30,Present,True,,
4-601,4,601,2026-02-10,Phonics,09:00,Late,True,09:09,
4-603,4,603,2026-02-10,Maths,10:00,Present,True,,
4-605,4,605,2026-02-10,English,11:00,Present,True,,
4-607,4,607,2026-02-10,Science,13:00,Present,True,,
4-609,4,609,2026-02-10,PE,13:45,Present,True,,
4-611,4,611,2026-02-10,Art & Craft,14:30,Authorised Absence,False,,Doctor visit
4-625,4,625,2026-02-11,Phonics,09:00,Late,True,09:13,
4-627,4,627,2026-02-11,Maths,10:00,Present,True,,
4-629,4,629,2026-02-11,English,11:00,Authorised Absence,False,,Medical appointment
4-631,4,631,2026-02-11,Science,13:00,Present,True,,
4-633,4,633,2026-02-11,PE,13:45,Present,True,,
4-635,4,635,2026-02-11,Art & Craft,14:30,Absent,False,,
4-649,4,649,2026-02-12,Phonics,09:00,Present,True,,
4-651,4,651,2026-02-12,Maths,10:00,Late,True,10:02,
4-653,4,653,2026-02-12,English,11:00,Absent,False,,
4-655,4,655,2026-02-12,Science,13:00,Present,True,,
4-657,4,657,2026-02-12,PE,13:45,Present,True,,
4-659,4,659,2026-02-12,Art & Craft,14:30,Present,True,,
4-673,4,673,2026-02-13,Phonics,09:00,Present,True,,
4-675,4,675,2026-02-13,Maths,10:00,Authorised Absence,False,,Doctor visit
4-677,4,677,2026-02-13,English,11:00,Present,True,,
4-679,4,679,2026-02-13,Science,13:00,Absent,False,,
4-681,4,681,2026-02-13,PE,13:45,Late,True,13:47,
4-683,4,683,2026-02-13,Art & Craft,14:30,Present,True,,
4-697,4,697,2026-02-16,Phonics,09:00,Authorised Absence,False,,Medical appointment
4-699,4,699,2026-02-16,Maths,10:00,Present,True,,
4-701,4,701,2026-02-16,English,11:00,Late,True,11:15,
4-703,4,703,2026-02-16,Science,13:00,Present,True,,
4-705,4,705,2026-02-16,PE,13:45,Present,True,,
4-707,4,707,2026-02-16,Art & Craft,14:30,Authorised Absence,False,,Doctor visit
5-1,5,1,2026-01-06,Phonics,09:00,Absent,False,,
5-3,5,3,2026-01-06,Maths,10:00,Present,True,,
5-5,5,5,2026-01-06,English,11:00,Present,True,,
5-7,5,7,2026-01-06,Science,13:00,Present,True,,
5-9,5,9,2026-01-06,PE,13:45,Present,True,,
5-11,5,11,2026-01-06,Art & Craft,14:30,Present,True,,
5-25,5,25,2026-01-07,Phonics,09:00,Authorised Absence,False,,Medical appointment
5-27,5,27,2026-01-07,Maths,10:00,Present,True,,
5-29,5,29,2026-01-07,English,11:00,Present,True,,
5-31,5,31,2026-01-07,Science,13:00,Present,True,,
5-33,5,33,2026-01-07,PE,13:45,Present,True,,
5-35,5,35,2026-01-07,Art & Craft,14:30,Absent,False,,
5-49,5,49,2026-01-08,Phonics,09:00,Authorised Absence,False,,Doctor visit
5-51,5,51,2026-01-08,Maths,10:00,Present,True,,
5-53,5,53,2026-01-08,English,11:00,Absent,False,,
5-55,5,55,2026-01-08,Science,13:00,Present,True,,
5-57,5,57,2026-01-08,PE,13:45,Absent,False,,
5-59,5,59,2026-01-08,Art & Craft,14:30,Present,True,,
5-73,5,73,2026-01-09,Phonics,09:00,Authorised Absence,False,,Dental appointment
5-75,5,75,2026-01-09,Maths,10:00,Present,True,,
5-77,5,77,2026-01-09,English,11:00,Present,True,,
5-79,5,79,2026-01-09,Science,13:00,Late,True,13:04,
5-81,5,81,2026-01-09,PE,13:45,Authorised Absence,False,,Dental appointment
5-83,5,83,2026-01-09,Art & Craft,14:30,Present,True,,
5-97,5,97,2026-01-12,Phonics,09:00,Late,True,09:02,
5-99,5,99,2026-01-12,Maths,10:00,Late,True,10:09,
5-101,5,101,2026-01-12,English,11:00,Late,True,11:01,
5-103,5,103,2026-01-12,Science,13:00,Absent,False,,
5-105,5,105,2026-01-12,PE,13:45,Present,True,,
5-107,5,107,2026-01-12,Art & Craft,14:30,Present,True,,
5-121,5,121,2026-01-13,Phonics,09:00,Present,True,,
5-123,5,123,2026-01-13,Maths,10:00,Authorised Absence,False,,Medical appointment
5-125,5,125,2026-01-13,English,11:00,Present,True,,
5-127,5,127,2026-01-13,Science,13:00,Present,True,,
5-129,5,129,2026-01-13,PE,13:45,Present,True,,
5-131,5,131,2026-01-13,Art & Craft,14:30,Late,True,14:34,
5-145,5,145,2026-01-14,Phonics,09:00,Present,True,,
5-147,5,147,2026-01-14,Maths,10:00,Present,True,,
5-149,5,149,2026-01-14,English,11:00,Present,True,,
5-151,5,151,2026-01-14,Science,13:00,Present,True,,
5-153,5,153,2026-01-14,PE,13:45,Present,True,,
5-155,5,155,2026-01-14,Art & Craft,14:30,Present,True,,
5-169,5,169,2026-01-15,Phonics,09:00,Present,True,,
5-171,5,171,2026-01-15,Maths,10:00,Late,True,10:13,
5-173,5,173,2026-01-15,English,11:00,Present,True,,
5-175,5,175,2026-01-15,Science,13:00,Present,True,,
5-177,5,177,2026-01-15,PE,13:45,Present,True,,
5-179,5,179,2026-01-15,Art & Craft,14:30,Present,True,,
5-193,5,193,2026-01-16,Phonics,09:00,Present,True,,
5-195,5,195,2026-01-16,Maths,10:00,Present,True,,
5-197,5,197,2026-01-16,English,11:00,Present,True,,
5-199,5,199,2026-01-16,Science,13:00,Present,True,,
5-201,5,201,2026-01-16,PE,13:45,Present,True,,
5-203,5,203,2026-01-16,Art & Craft,14:30,Present,True,,
5-217,5,217,2026-01-19,Phonics,09:00,Present,True,,
5-219,5,219,2026-01-19,Maths,10:00,Present,True,,
5-221,5,221,2026-01-19,English,11:00,Late,True,11:13,
5-223,5,223,2026-01-19,Science,13:00,Present,True,,
5-225,5,225,2026-01-19,PE,13:45,Late,True,13:46,
5-227,5,227,2026-01-19,Art & Craft,14:30,Present,True,,
5-241,5,241,2026-01-20,Phonics,09:00,Present,True,,
5-243,5,243,2026-01-20,Maths,10:00,Present,True,,
5-245,5,245,2026-01-20,English,11:00,Present,True,,
5-247,5,247,2026-01-20,Science,13:00,Absent,False,,
5-249,5,249,2026-01-20,PE,13:45,Present,True,,
5-251,5,251,2026-01-20,Art & Craft,14:30,Present,True,,
5-265,5,265,2026-01-21,Phonics,09:00,Present,True,,
5-267,5,267,2026-01-21,Maths,10:00,Authorised Absence,False,,Dental appointment
5-269,5,269,2026-01-21,English,11:00,Late,True,11:09,
5-271,5,271,2026-01-21,Science,13:00,Present,True,,
5-273,5,273,2026-01-21,PE,13:45,Authorised Absence,False,,Family commitment
5-275,5,275,2026-01-21,Art & Craft,14:30,Present,True,,
5-289,5,289,2026-01-22,Phonics,09:00,Present,True,,
5-291,5,291,2026-01-22,Maths,10:00,Present,True,,
5-293,5,293,2026-01-22,English,11:00,Authorised Absence,False,,Medical appointment
5-295,5,295,2026-01-22,Science,13:00,Present,True,,
5-297,5,297,2026-01-22,PE,13:45,Authorised Absence,False,,Dental appointment
5-299,5,299,2026-01-22,Art & Craft,14:30,Absent,False,,
5-313,5,313,2026-01-23,Phonics,09:00,Present,True,,
5-315,5,315,2026-01-23,Maths,10:00,Authorised Absence,False,,Dental appointment
5-317,5,317,2026-01-23,English,11:00,Present,True,,
5-319,5,319,2026-01-23,Science,13:00,Present,True,,
5-321,5,321,2026-01-23,PE,13:45,Late,True,13:55,
5-323,5,323,2026-01-23,Art & Craft,14:30,Present,True,,
5-337,5,337,2026-01-26,Phonics,09:00,Present,True,,
5-339,5,339,2026-01-26,Maths,10:00,Present,True,,
5-341,5,341,2026-01-26,English,11:00,Present,True,,
5-343,5,343,2026-01-26,Science,13:00,Present,True,,
5-345,5,345,2026-01-26,PE,13:45,Late,True,13:52,
5-347,5,347,2026-01-26,Art & Craft,14:30,Present,True,,
5-361,5,361,2026-01-27,Phonics,09:00,Present,True,,
5-363,5,363,2026-01-27,Maths,10:00,Authorised Absence,False,,Dental appointment
5-365,5,365,2026-01-27,English,11:00,Present,True,,
5-367,5,367,2026-01-27,Science,13:00,Present,True,,
5-369,5,369,2026-01-27,PE,13:45,Present,True,,
5-371,5,371,2026-01-27,Art & Craft,14:30,Present,True,,
